date,Steer_ID,steplength,turnangle,moverate,bout_mins
2019-08-08,d26,28.29308227468044,59.87500926584004,5.496708579944736,76.14285714285714
2019-08-09,d03,39.846335049958476,54.45441101410727,7.6454674987374895,86.625
2019-08-09,d04,25.933567024562322,67.54494585614617,5.032927285285697,74.875
2019-08-09,d06,14.656388349246809,86.68910971798157,2.8950126889746293,41.785714285714285
2019-08-09,d10,24.927794126788594,63.60371620111364,4.703169144015361,67.33333333333333
2019-08-09,d14,24.15393419331229,44.734877456670894,4.744493791978475,71.375
2019-08-09,d15,30.645163681967983,66.41322983208507,5.80232404965619,68.81818181818181
2019-08-09,d17,25.99159050762902,42.170555737326616,4.816594237628395,111.33333333333333
2019-08-09,d18,33.349003400541505,57.374861636454206,6.374940847499308,116.0
2019-08-09,d19,46.61353279963117,45.156709456179755,8.386901210323193,68.25
2019-08-09,d24,25.16558633057143,58.58669676074384,4.856939876258931,86.85714285714286
2019-08-09,d26,36.05348357681441,55.91897522276473,6.7200001092706305,63.3
2019-08-10,d03,24.24284832259828,56.52164421338376,4.622381234835877,69.44444444444444
2019-08-10,d04,17.729190716943318,50.1640676721069,3.5389573835807995,70.375
2019-08-10,d10,22.31674411990168,57.400979485597205,4.263376275911122,69.42857142857143
2019-08-10,d14,23.614531829551222,38.932528499390024,4.588801141192112,60.333333333333336
2019-08-10,d15,30.15466858092207,48.127601552159135,5.757351877172861,60.36363636363637
2019-08-10,d17,22.437287364637676,46.083285916659214,4.399949537417992,89.5
2019-08-10,d18,39.261819529185715,50.15286948298239,7.6617864677795176,110.16666666666667
2019-08-10,d19,33.36186473617087,57.294228627330206,6.485346458302599,76.77777777777777
2019-08-10,d24,22.33927383154,54.62436865271535,4.336317005999723,68.1
2019-08-10,d26,28.75254838554776,62.03216484070735,5.530572208429689,71.71428571428571
2019-08-11,d03,32.085356071733244,45.65170283617166,6.069028872678882,92.25
2019-08-11,d04,22.27044244147451,51.12043205782581,4.205342268746757,59.81818181818182
2019-08-11,d06,15.57802387356642,84.49253768777099,2.5779347948774194,59.69230769230769
2019-08-11,d10,23.192129363532423,54.41517273607734,4.379380656215179,85.42857142857143
2019-08-11,d14,18.973600620689606,44.9897516634158,3.6228511956066454,80.375
2019-08-11,d15,25.00330871389637,52.28706215796312,4.845869019118407,77.55555555555556
2019-08-11,d17,21.024448914247596,44.03074537294225,3.9993883626634217,122.66666666666667
2019-08-11,d18,40.091660078655266,59.97798291378788,7.449497886748138,90.5
2019-08-11,d19,19.747304323643487,57.1632947600343,3.7026942551094733,94.125
2019-08-11,d24,22.43940837336454,44.137481958294494,4.331259126466507,83.42857142857143
2019-08-11,d26,18.357603048750477,76.76594203144614,3.4560226622483947,82.0
2019-08-12,d03,25.282544898243668,56.922790604483794,4.815033297686119,79.55555555555556
2019-08-12,d04,15.755395835654236,59.43467167639062,2.9756065504832296,95.83333333333333
2019-08-12,d10,22.402089336959854,58.12806483062092,4.313275579649721,90.66666666666667
2019-08-12,d14,18.815661942910793,43.210464430515906,3.6626391191499366,75.88888888888889
2019-08-12,d15,25.627413317696227,71.53252080052263,4.960054183640446,49.63636363636363
2019-08-12,d17,23.679902423212624,47.61443236011807,4.4393709148704525,87.0
2019-08-12,d18,36.022113779934315,55.55897625889216,7.005769380008058,80.22222222222223
2019-08-12,d19,41.31655405689213,53.092915376134,7.4354393652198185,79.875
2019-08-12,d24,20.569704490898125,58.88651418293997,3.9978208959356056,57.166666666666664
2019-08-12,d26,32.038214967425276,61.59219056894559,6.152911069176978,89.5
2019-08-13,d03,30.680596720818663,58.717779279552325,5.846237483406411,84.33333333333333
2019-08-13,d04,24.279011591534744,69.16277478290827,4.670762227827649,61.27272727272727
2019-08-13,d10,21.510156103479268,50.005982653318924,4.1034572958546995,97.16666666666667
2019-08-13,d14,20.824426075269624,43.15657858103726,3.9179777395588973,77.25
2019-08-13,d15,27.162264556283727,49.34384573580291,5.1881091526235386,70.11111111111111
2019-08-13,d17,20.074819049235856,43.38378095483754,3.804165929538053,90.75
2019-08-13,d18,50.8721266279401,52.77336011495864,9.713455723520926,75.0
2019-08-13,d24,17.49186904794077,69.7466029979956,3.466998512269371,51.92307692307692
2019-08-13,d26,34.67395376306355,61.16801697470954,6.530374183418463,89.88888888888889
2019-08-14,d03,20.48197601768716,63.89521621997357,3.7190911510096276,71.27272727272727
2019-08-14,d04,21.78265943434211,70.1668555366606,4.2347821375273185,74.71428571428571
2019-08-14,d10,19.167177373721355,56.58355866239131,3.5477415874216143,118.2
2019-08-14,d14,25.11029791702393,42.581641781777876,4.767201572180024,54.6
2019-08-14,d15,26.456886674843325,55.29911959756793,5.066493528989918,83.28571428571429
2019-08-14,d17,22.356042835123827,48.43508103540914,4.352743284768689,93.57142857142857
2019-08-14,d18,26.494756906633718,54.39621741956428,4.9605747264385,72.33333333333333
2019-08-14,d19,25.16151637144049,50.80287638853843,4.796472414165133,93.0
2019-08-14,d24,16.579054773792066,58.10422026072383,3.0362798980085843,94.33333333333333
2019-08-14,d26,20.761109916525182,63.48579843124182,3.761166442737925,93.5
2019-08-15,d03,34.226587362171486,44.763322189299394,6.48933503739634,87.33333333333333
2019-08-15,d04,28.26529721598803,48.88918271042297,5.369488112826973,60.111111111111114
2019-08-15,d10,22.174033950554826,54.04085496785765,4.338867722176384,74.77777777777777
2019-08-15,d14,22.10747555664955,44.62548133972929,4.1175919524922175,71.5
2019-08-15,d15,33.599384568099104,61.333700106545706,6.2989556887213185,72.1
2019-08-15,d17,24.042171119429916,36.31092393570832,4.372666602974238,88.77777777777777
2019-08-15,d18,32.157874454842116,52.68362428202012,6.2349375232258,76.22222222222223
2019-08-15,d19,44.267378514834455,60.6953878700188,8.462606163258812,71.45454545454545
2019-08-15,d24,21.6420627835976,66.91927076125644,4.058348175775573,89.5
2019-08-15,d26,25.510333254179926,55.15692517688423,4.9353921436373485,77.77777777777777
2019-08-16,d03,31.496233493481864,49.52939741946481,5.7926100024048885,75.88888888888889
2019-08-16,d04,22.979869208176,49.541449246116976,4.4062769186980475,64.77777777777777
2019-08-16,d10,21.285970700595765,43.99393737646114,4.015134716980625,57.1
2019-08-16,d14,21.284404234125766,43.8674151115251,4.097982730807254,95.85714285714286
2019-08-16,d15,32.369950832777036,47.42563251395756,5.785082955097465,68.0
2019-08-16,d17,18.701053054513352,36.41442949634121,3.5177036508075172,136.2
2019-08-16,d18,39.45387641546429,53.717605538793194,7.596537126452488,85.375
2019-08-16,d19,25.59877874466223,59.09744093023271,4.548168171607096,60.5
2019-08-16,d24,23.283199447089434,51.117587133516835,4.566010282754035,122.2
2019-08-16,d26,24.25942010931406,53.604538000247665,4.576877437212556,79.14285714285714
2019-08-17,d03,21.918390501488286,61.501213563068674,4.171420317250596,87.625
2019-08-17,d04,15.783967886785856,62.112178995745786,2.994283371696255,95.85714285714286
2019-08-17,d10,22.705778575975348,51.31547804889909,4.146832140609834,97.71428571428571
2019-08-17,d14,14.723499226239438,46.35900507192499,2.870042136283489,124.2
2019-08-17,d15,21.3796932190184,75.45602642570823,4.1251368339816645,68.6
2019-08-17,d17,19.052332614644957,44.62776833494614,3.648572999472541,175.75
2019-08-17,d18,31.25888235231498,63.68650758951395,5.987747019851411,92.57142857142857
2019-08-17,d19,41.32982131184614,70.93260765864224,7.3509585983952626,72.625
2019-08-17,d24,19.77409715888117,59.70170914152901,3.8717915916212307,86.0
2019-08-17,d26,36.73992572176143,60.69140048624018,6.8984832540795145,131.0
2019-08-18,d03,20.259817196222897,60.49574009012724,3.8757236104155526,128.16666666666666
2019-08-18,d04,15.215801542740198,65.42136122807307,2.918746641595742,89.14285714285714
2019-08-18,d10,28.291170233033995,52.63040621323796,5.303194643623422,127.2
2019-08-18,d14,13.344420524027498,42.176937413972695,2.608327865671234,54.42857142857143
2019-08-18,d15,22.827497945787428,51.43153376203866,4.429621687051899,147.2
2019-08-18,d17,23.67526974483883,46.87453930610857,4.458601959566664,105.66666666666667
2019-08-18,d18,32.5910216294283,54.34027111354285,6.156461185896075,159.25
2019-08-18,d19,24.87000713907684,53.19764026839813,4.418727774151223,65.88888888888889
2019-08-18,d24,27.21943096240054,52.63360375893645,5.2659751209874885,98.0
2019-08-18,d26,25.261268774697985,65.36709902848997,4.816617437255033,105.66666666666667
2019-08-19,d03,19.348072402784155,63.72046052807308,3.646578259043585,76.1
2019-08-19,d10,24.91204857684713,50.006577238637874,4.747528626036234,96.42857142857143
2019-08-19,d14,19.328996705874154,46.52922620453787,3.664323941674063,67.66666666666667
2019-08-19,d15,18.134737188488266,50.4219341438818,3.420993987661859,71.88888888888889
2019-08-19,d17,20.67181883720343,47.751642315529644,3.8599454464611385,113.42857142857143
2019-08-19,d18,22.392276509391976,61.33383867140349,4.184452329099526,137.6
2019-08-19,d19,37.123127774810584,61.6707144127075,6.552486076620451,72.4
2019-08-19,d24,22.54549349830853,57.15961330505177,4.262833826953755,94.875
2019-08-19,d26,36.95572856514809,58.97038050564162,6.673003620857286,73.44444444444444
