"","DateTime","Lat","Long","date","time","rest","graze","walk","sum","timediff_mins","distprev","distnext","bearingprev","bearingnext","turnangle","UTM_X","UTM_Y","distAB","distBC","distAC","turnangleUTM","PctGrz","PctRest","GrzBin","velo_mpmin","velo_flag","ta_flag","veloflag2","tot_flag","DateTime_Char"
"1",2019-07-31 07:50:00,43.318888,-105.186688,"7/31/2019","7:50",63,3,2,68,5,0,0,180,0,180,484862.295297633,4796244.67601499,NA,0,NA,180,0.0441176470588235,0.926470588235294,0,0,0,0,0,0,"2019-07-31 07:50:00"
"2",2019-07-31 07:55:00,43.318888,-105.186688,"7/31/2019","7:55",75,0,0,75,5,0,0,0,0,0,484862.295297633,4796244.67601499,0,0,0,180,0,1,0,0,0,0,0,0,"2019-07-31 07:55:00"
"3",2019-07-31 08:00:00,43.318888,-105.186688,"7/31/2019","8:00",75,0,0,75,5,0,0,0,0,0,484862.295297633,4796244.67601499,0,0,0,180,0,1,0,0,0,0,0,0,"2019-07-31 08:00:00"
"4",2019-07-31 08:05:00,43.318888,-105.186688,"7/31/2019","8:05",73,2,0,75,5,0,0,0,0,0,484862.295297633,4796244.67601499,0,0,0,180,0.0266666666666667,0.973333333333333,0,0,0,0,0,0,"2019-07-31 08:05:00"
"5",2019-07-31 08:10:00,43.318888,-105.186688,"7/31/2019","8:10",69,3,3,75,5,0,0,0,0,0,484862.295297633,4796244.67601499,0,0,0,180,0.04,0.92,0,0,0,0,0,0,"2019-07-31 08:10:00"
"6",2019-07-31 08:15:00,43.318888,-105.186688,"7/31/2019","8:15",75,0,0,75,5,0,0,0,0,0,484862.295297633,4796244.67601499,0,0,0,180,0,1,0,0,0,0,0,0,"2019-07-31 08:15:00"
"7",2019-07-31 08:20:00,43.318888,-105.186688,"7/31/2019","8:20",73,1,1,75,5,0,0,0,0,0,484862.295297633,4796244.67601499,0,0,0,180,0.0133333333333333,0.973333333333333,0,0,0,0,0,0,"2019-07-31 08:20:00"
"8",2019-07-31 08:25:00,43.318888,-105.186688,"7/31/2019","8:25",75,0,0,75,5,0,3875.86876546224,0,265.676778134503,94.3232218654974,484862.295297633,4796244.67601499,0,3880.3671197612,3880.3671197612,180,0,1,0,0,0,0,1,1,"2019-07-31 08:25:00"
"9",2019-07-31 08:30:00,43.321512,-105.138967,"7/31/2019","8:30",45,24,6,75,5,3875.86876546224,1439.81964025715,265.676778134503,267.052818500644,1.37604036614118,488732.265695072,4796528.53884642,3880.3671197612,1441.5051945741,5321.58345305177,178.599997468585,0.32,0.6,0,775.173753092448,1,0,2,2,"2019-07-31 08:30:00"
"10",2019-07-31 08:35:00,43.322178,-105.121212,"7/31/2019","8:35",0,59,16,75,5,1439.81964025715,0,267.052818500644,0,92.9471814993562,490171.985633175,4796600.25861924,1441.5051945741,0,1441.5051945741,180,0.786666666666667,0,1,287.963928051429,1,0,1,1,"2019-07-31 08:35:00"
